RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Event,Goal,Yellow Card,Red Card,GoalsScored,IsCaptain,PlayerPosition
569,1838,FRG,SCHOEN Helmut (FRG),S,20,Juergen GRABOWSKI,No Event,False,False,False,0,False,Line Player
569,1838,ITA,VALCAREGGI Ferruccio (ITA),N,12,Dino ZOFF,No Event,False,False,False,0,False,Goalkeeper
569,1838,FRG,SCHOEN Helmut (FRG),N,21,Manfred MANGLITZ,No Event,False,False,False,0,False,Goalkeeper
569,1838,ITA,VALCAREGGI Ferruccio (ITA),N,17,Lido VIERI,No Event,False,False,False,0,False,Goalkeeper
569,1838,FRG,SCHOEN Helmut (FRG),N,22,Horst WOLTER,No Event,False,False,False,0,False,Goalkeeper
569,1838,ITA,VALCAREGGI Ferruccio (ITA),N,4,Fabrizio POLETTI,No Event,False,False,False,0,False,Line Player
569,1838,FRG,SCHOEN Helmut (FRG),N,2,Horst-Dieter HOETTGES,No Event,False,False,False,0,False,Line Player
569,1838,ITA,VALCAREGGI Ferruccio (ITA),N,6,Ugo FERRANTE,No Event,False,False,False,0,False,Line Player
569,1838,FRG,SCHOEN Helmut (FRG),N,6,Wolfgang WEBER,No Event,False,False,False,0,False,Line Player
569,1838,ITA,VALCAREGGI Ferruccio (ITA),N,7,Comunardo NICCOLAI,No Event,False,False,False,0,False,Line Player
569,1838,FRG,SCHOEN Helmut (FRG),N,8,Helmut HALLER,No Event,False,False,False,0,False,Line Player
569,1838,ITA,VALCAREGGI Ferruccio (ITA),N,9,Giorgio PUIA,No Event,False,False,False,0,False,Line Player
569,1838,FRG,SCHOEN Helmut (FRG),N,10,Sigi HELD,I66',False,False,False,0,False,Line Player
569,1838,ITA,VALCAREGGI Ferruccio (ITA),N,14,Gianni RIVERA,IH46' G111',True,False,False,1,False,Line Player
569,1838,FRG,SCHOEN Helmut (FRG),N,11,Klaus FICHTEL,No Event,False,False,False,0,False,Line Player
569,1838,ITA,VALCAREGGI Ferruccio (ITA),N,18,Antonio JULIANO,No Event,False,False,False,0,False,Line Player
569,1838,FRG,SCHOEN Helmut (FRG),N,14,Stan LIBUDA,I53',False,False,False,0,False,Line Player
569,1838,ITA,VALCAREGGI Ferruccio (ITA),N,19,Sergio GORI,No Event,False,False,False,0,False,Line Player
569,1838,FRG,SCHOEN Helmut (FRG),N,16,Max LORENZ,No Event,False,False,False,0,False,Line Player
569,1838,ITA,VALCAREGGI Ferruccio (ITA),N,21,Giuseppe FURINO,No Event,False,False,False,0,False,Line Player
569,1838,FRG,SCHOEN Helmut (FRG),N,18,Klaus-Dieter SIELOFF,No Event,False,False,False,0,False,Line Player
569,1838,ITA,VALCAREGGI Ferruccio (ITA),N,22,Pierino PRATI,No Event,False,False,False,0,False,Line Player
569,1838,FRG,SCHOEN Helmut (FRG),N,19,Peter DIETRICH,No Event,False,False,False,0,False,Line Player
3477,1843,FRG,SCHOEN Helmut (FRG),S,22,Horst WOLTER,No Event,False,False,False,0,False,Goalkeeper
3477,1843,URU,HOHBERG Juan (URU),S,1,Ladislao MAZURKIEWICZ,No Event,False,False,False,0,False,Goalkeeper
3477,1843,FRG,SCHOEN Helmut (FRG),S,3,Karl-Heinz SCHNELLINGER,OH46',False,False,False,0,False,Line Player
3477,1843,URU,HOHBERG Juan (URU),S,2,Atilio ANCHETA,No Event,False,False,False,0,False,Line Player
3477,1843,FRG,SCHOEN Helmut (FRG),S,6,Wolfgang WEBER,No Event,False,False,False,0,False,Line Player
3477,1843,URU,HOHBERG Juan (URU),S,3,Roberto MATOSAS,No Event,False,False,False,0,False,Line Player
3477,1843,FRG,SCHOEN Helmut (FRG),S,7,Berti VOGTS,No Event,False,False,False,0,False,Line Player
3477,1843,URU,HOHBERG Juan (URU),S,4,Luis UBINA,Y1',False,True,False,0,True,Line Player
3477,1843,FRG,SCHOEN Helmut (FRG),S,9,Uwe SEELER,No Event,False,False,False,0,True,Line Player
3477,1843,URU,HOHBERG Juan (URU),S,5,Julio MONTERO CASTILLO,Y1',False,True,False,0,False,Line Player
3477,1843,FRG,SCHOEN Helmut (FRG),S,10,Sigi HELD,No Event,False,False,False,0,False,Line Player
3477,1843,URU,HOHBERG Juan (URU),S,6,Juan MUJICA,No Event,False,False,False,0,False,Line Player
3477,1843,FRG,SCHOEN Helmut (FRG),S,11,Klaus FICHTEL,No Event,False,False,False,0,False,Line Player
3477,1843,URU,HOHBERG Juan (URU),S,7,Luis CUBILLA,No Event,False,False,False,0,False,Line Player
3477,1843,FRG,SCHOEN Helmut (FRG),S,12,Wolfgang OVERATH,G26',True,False,False,1,False,Line Player
3477,1843,URU,HOHBERG Juan (URU),S,10,Ildo MANEIRO,O67',False,False,False,0,False,Line Player
3477,1843,FRG,SCHOEN Helmut (FRG),S,13,Gerd MUELLER,No Event,False,False,False,0,False,Line Player
3477,1843,URU,HOHBERG Juan (URU),S,11,Julio MORALES,No Event,False,False,False,0,False,Line Player
3477,1843,FRG,SCHOEN Helmut (FRG),S,14,Stan LIBUDA,O73',False,False,False,0,False,Line Player
3477,1843,URU,HOHBERG Juan (URU),S,15,Dagoberto FONTES,Y1' OH46',False,True,False,0,False,Line Player
3477,1843,FRG,SCHOEN Helmut (FRG),S,15,Bernd PATZKE,No Event,False,False,False,0,False,Line Player
3477,1843,URU,HOHBERG Juan (URU),S,20,Julio CORTES,No Event,False,False,False,0,False,Line Player
3477,1843,FRG,SCHOEN Helmut (FRG),N,1,Sepp MAIER,No Event,False,False,False,0,False,Goalkeeper
3477,1843,URU,HOHBERG Juan (URU),N,12,Hector SANTOS,No Event,False,False,False,0,False,Goalkeeper
3477,1843,FRG,SCHOEN Helmut (FRG),N,21,Manfred MANGLITZ,No Event,False,False,False,0,False,Goalkeeper
3477,1843,URU,HOHBERG Juan (URU),N,22,Walter CORBO,No Event,False,False,False,0,False,Goalkeeper
3477,1843,FRG,SCHOEN Helmut (FRG),N,2,Horst-Dieter HOETTGES,No Event,False,False,False,0,False,Line Player
3477,1843,URU,HOHBERG Juan (URU),N,8,Pedro ROCHA,No Event,False,False,False,0,False,Line Player
3477,1843,FRG,SCHOEN Helmut (FRG),N,4,Franz BECKENBAUER,No Event,False,False,False,0,False,Line Player
3477,1843,URU,HOHBERG Juan (URU),N,9,Victor ESPARRAGO,IH46',False,False,False,0,False,Line Player
3477,1843,FRG,SCHOEN Helmut (FRG),N,5,Willi SCHULZ,No Event,False,False,False,0,False,Line Player
3477,1843,URU,HOHBERG Juan (URU),N,13,Rodolfo SANDOVAL,I67',False,False,False,0,False,Line Player
3477,1843,FRG,SCHOEN Helmut (FRG),N,8,Helmut HALLER,No Event,False,False,False,0,False,Line Player
3477,1843,URU,HOHBERG Juan (URU),N,14,Francisco CAMERA,No Event,False,False,False,0,False,Line Player
3477,1843,FRG,SCHOEN Helmut (FRG),N,16,Max LORENZ,Y1' IH46',False,True,False,0,False,Line Player
3477,1843,URU,HOHBERG Juan (URU),N,16,Omar CAETANO,No Event,False,False,False,0,False,Line Player
3477,1843,FRG,SCHOEN Helmut (FRG),N,17,Hennes LOEHR,Y1' I73',False,True,False,0,False,Line Player
3477,1843,URU,HOHBERG Juan (URU),N,17,Ruben BARENO,No Event,False,False,False,0,False,Line Player
3477,1843,FRG,SCHOEN Helmut (FRG),N,18,Klaus-Dieter SIELOFF,No Event,False,False,False,0,False,Line Player
3477,1843,URU,HOHBERG Juan (URU),N,18,Alberto GOMEZ,No Event,False,False,False,0,False,Line Player
3477,1843,FRG,SCHOEN Helmut (FRG),N,19,Peter DIETRICH,No Event,False,False,False,0,False,Line Player
3477,1843,URU,HOHBERG Juan (URU),N,19,Oscar ZUBIA,No Event,False,False,False,0,False,Line Player
3477,1843,FRG,SCHOEN Helmut (FRG),N,20,Juergen GRABOWSKI,No Event,False,False,False,0,False,Line Player
3477,1843,URU,HOHBERG Juan (URU),N,21,Julio LOSADA,No Event,False,False,False,0,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),S,1,FELIX,No Event,False,False,False,0,False,Goalkeeper
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),S,1,Enrico ALBERTOSI,No Event,False,False,False,0,False,Goalkeeper
3476,1765,BRA,ZAGALLO Mario (BRA),S,2,BRITO,No Event,False,False,False,0,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),S,2,Tarcisio BURGNICH,Y1',False,True,False,0,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),S,3,WILSON PIAZZA,No Event,False,False,False,0,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),S,3,Giacinto FACCHETTI,No Event,False,False,False,0,True,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),S,4,CARLOS ALBERTO,G86',True,False,False,1,True,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),S,5,Pierluigi CERA,No Event,False,False,False,0,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),S,5,CLODOALDO,No Event,False,False,False,0,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),S,8,Roberto ROSATO,No Event,False,False,False,0,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),S,7,JAIRZINHO,G71',True,False,False,1,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),S,10,Mario BERTINI,O74',False,False,False,0,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),S,8,GERSON,G66',True,False,False,1,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),S,11,Gigi RIVA,No Event,False,False,False,0,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),S,9,TOSTAO,No Event,False,False,False,0,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),S,13,Angelo DOMENGHINI,No Event,False,False,False,0,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),S,10,PEL� (Edson Arantes do Nascimento),G18',True,False,False,1,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),S,15,Sandro MAZZOLA,No Event,False,False,False,0,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),S,11,RIVELINO,Y1',False,True,False,0,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),S,16,Giancarlo DE SISTI,No Event,False,False,False,0,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),S,16,EVERALDO,No Event,False,False,False,0,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),S,20,Roberto BONINSEGNA,G37' O84',True,False,False,1,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),N,6,MARCO ANTONIO,No Event,False,False,False,0,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),N,4,Fabrizio POLETTI,No Event,False,False,False,0,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),N,12,ADO,No Event,False,False,False,0,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),N,6,Ugo FERRANTE,No Event,False,False,False,0,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),N,13,ROBERTO,No Event,False,False,False,0,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),N,7,Comunardo NICCOLAI,No Event,False,False,False,0,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),N,14,BALDOCHI,No Event,False,False,False,0,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),N,9,Giorgio PUIA,No Event,False,False,False,0,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),N,15,FONTANA,No Event,False,False,False,0,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),N,12,Dino ZOFF,No Event,False,False,False,0,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),N,17,JOEL CAMARGO,No Event,False,False,False,0,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),N,14,Gianni RIVERA,I84',False,False,False,0,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),N,18,PAULO CESAR,No Event,False,False,False,0,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),N,17,Lido VIERI,No Event,False,False,False,0,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),N,19,EDU,No Event,False,False,False,0,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),N,18,Antonio JULIANO,I74',False,False,False,0,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),N,20,DARIO,No Event,False,False,False,0,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),N,19,Sergio GORI,No Event,False,False,False,0,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),N,21,ZE MARIA,No Event,False,False,False,0,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),N,21,Giuseppe FURINO,No Event,False,False,False,0,False,Line Player
3476,1765,BRA,ZAGALLO Mario (BRA),N,22,LEAO,No Event,False,False,False,0,False,Line Player
3476,1765,ITA,VALCAREGGI Ferruccio (ITA),N,22,Pierino PRATI,No Event,False,False,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),S,1,LEAO,No Event,False,False,False,0,False,Goalkeeper
262,1986,YUG,MILJANIC Miljan (SRB),S,1,Enver MARIC,No Event,False,False,False,0,False,Goalkeeper
262,1986,BRA,ZAGALLO Mario (BRA),S,2,LUIS PEREIRA,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),S,2,Ivan BULJAN,No Event,False,False,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),S,3,MARINHO PERES,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),S,3,Enver HADZIABDIC,No Event,False,False,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),S,5,WILSON PIAZZA,No Event,False,False,False,0,True,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),S,4,Drazen MUZINIC,No Event,False,False,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),S,6,MARINHO CHAGAS,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),S,5,Josip KATALINSKI,No Event,False,False,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),S,7,JAIRZINHO,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),S,6,Vladislav BOGICEVIC,No Event,False,False,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),S,8,LEIVINHA,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),S,7,Ilija PETKOVIC,No Event,False,False,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),S,10,RIVELINO,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),S,8,Branko OBLAK,Y17',False,True,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),S,11,PAULO CESAR,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),S,9,Ivica SURJAK,No Event,False,False,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),S,13,VALDOMIRO,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),S,10,Jovan ACIMOVIC,Y49',False,True,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),S,14,NELINHO,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),S,11,Dragan DZAJIC,No Event,False,False,False,0,True,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),N,4,ZE MARIA,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),N,12,Jurica JERKOVIC,No Event,False,False,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),N,9,CESAR,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),N,13,Miroslav PAVLOVIC,No Event,False,False,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),N,12,RENATO,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),N,14,Luka PERUZOVIC,No Event,False,False,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),N,15,ALFREDO,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),N,15,Kiril DOJCINOVSKI,No Event,False,False,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),N,16,MARCO ANTONIO,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),N,16,Franjo VLADIC,No Event,False,False,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),N,17,CARPEGIANI,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),N,17,Danilo POPIVODA,No Event,False,False,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),N,18,ADEMIR DA GUIA,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),N,18,Stanislav KARASI,No Event,False,False,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),N,19,MIRANDINHA,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),N,19,Dusan BAJEVIC,No Event,False,False,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),N,20,EDU,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),N,20,Vladimir PETROVIC,No Event,False,False,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),N,21,DIRCEU,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),N,21,Ognjen PETROVIC,No Event,False,False,False,0,False,Line Player
262,1986,BRA,ZAGALLO Mario (BRA),N,22,WALDIR PERES,No Event,False,False,False,0,False,Line Player
262,1986,YUG,MILJANIC Miljan (SRB),N,22,Rizah MESKOVIC,No Event,False,False,False,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),S,1,Sepp MAIER,No Event,False,False,False,0,False,Goalkeeper
262,2003,CHI,ALAMOS Luis (CHI),S,1,Leopoldo VALLEJOS,No Event,False,False,False,0,False,Goalkeeper
262,2003,FRG,SCHOEN Helmut (FRG),S,2,Berti VOGTS,No Event,False,False,False,0,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),S,2,Rolando GARCIA,Y1',False,True,False,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),S,3,Paul BREITNER,G18',True,False,False,1,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),S,3,Alberto QUINTANO,No Event,False,False,False,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),S,4,Hans Georg SCHWARZENBECK,No Event,False,False,False,0,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),S,4,Antonio ARIAS,No Event,False,False,False,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),S,5,Franz BECKENBAUER,No Event,False,False,False,0,True,Line Player
262,2003,CHI,ALAMOS Luis (CHI),S,5,Elias FIGUEROA,No Event,False,False,False,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),S,8,Bernd CULLMANN,No Event,False,False,False,0,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),S,6,Juan RODRIGUEZ,O83',False,False,False,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),S,9,Juergen GRABOWSKI,No Event,False,False,False,0,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),S,7,Carlos CASZELY,Y13' R67',False,True,True,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),S,11,Jupp HEYNCKES,No Event,False,False,False,0,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),S,8,Francisco VALDES,O76',False,False,False,0,True,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),S,12,Wolfgang OVERATH,O75',False,False,False,0,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),S,9,Sergio AHUMADA,No Event,False,False,False,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),S,13,Gerd MUELLER,No Event,False,False,False,0,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),S,10,Carlos REINOSO,Y1',False,True,False,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),S,14,Uli HOENESS,No Event,False,False,False,0,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),S,16,Guillermo PAEZ,No Event,False,False,False,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),N,6,Horst-Dieter HOETTGES,No Event,False,False,False,0,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),N,11,Leonardo VELIZ,I76',False,False,False,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),N,7,Herbert WIMMER,No Event,False,False,False,0,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),N,12,Juan MACHUCA,No Event,False,False,False,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),N,10,Guenter NETZER,No Event,False,False,False,0,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),N,13,Rafael GONZALEZ,No Event,False,False,False,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),N,15,Heinz FLOHE,No Event,False,False,False,0,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),N,14,Alfonso LARA,I83',False,False,False,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),N,16,Rainer BONHOF,No Event,False,False,False,0,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),N,15,Mario GALINDO,No Event,False,False,False,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),N,17,Bernd HOELZENBEIN,I75',False,False,False,0,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),N,17,Guillermo YAVAR,No Event,False,False,False,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),N,18,Dieter HERZOG,No Event,False,False,False,0,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),N,18,Jorge SOCIAS,No Event,False,False,False,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),N,19,Jupp KAPPELLMANN,No Event,False,False,False,0,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),N,19,Rogelio FARIAS,No Event,False,False,False,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),N,20,Helmut KREMERS,No Event,False,False,False,0,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),N,20,Osvaldo CASTRO,No Event,False,False,False,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),N,21,Norbert NIGBUR,No Event,False,False,False,0,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),N,21,Juan OLIVARES,No Event,False,False,False,0,False,Line Player
262,2003,FRG,SCHOEN Helmut (FRG),N,22,Wolfgang KLEFF,No Event,False,False,False,0,False,Line Player
262,2003,CHI,ALAMOS Luis (CHI),N,22,Adolfo NEF,No Event,False,False,False,0,False,Line Player
262,1955,GDR,BUSCHNER Georg (GER),S,1,Juergen CROY,No Event,False,False,False,0,False,Goalkeeper
262,1955,AUS,RASIC Rale (YUG),S,1,Jack REILLY,No Event,False,False,False,0,False,Goalkeeper
262,1955,GDR,BUSCHNER Georg (GER),S,3,Bernd BRANSCH,No Event,False,False,False,0,True,Line Player
262,1955,AUS,RASIC Rale (YUG),S,2,Doug UTJESENOVIC,No Event,False,False,False,0,False,Line Player
262,1955,GDR,BUSCHNER Georg (GER),S,4,Konrad WEISE,No Event,False,False,False,0,False,Line Player
262,1955,AUS,RASIC Rale (YUG),S,3,Peter WILSON,No Event,False,False,False,0,True,Line Player
262,1955,GDR,BUSCHNER Georg (GER),S,7,Juergen POMMERENKE,No Event,False,False,False,0,False,Line Player
262,1955,AUS,RASIC Rale (YUG),S,4,Manfred SCHAEFER,No Event,False,False,False,0,False,Line Player
262,1955,GDR,BUSCHNER Georg (GER),S,8,Wolfram LOEWE,O55',False,False,False,0,False,Line Player
262,1955,AUS,RASIC Rale (YUG),S,5,Colin CURRAN,W58',False,False,False,0,False,Line Player
262,1955,GDR,BUSCHNER Georg (GER),S,11,Joachim STREICH,G72',True,False,False,1,False,Line Player
262,1955,AUS,RASIC Rale (YUG),S,6,Ray RICHARDS,No Event,False,False,False,0,False,Line Player
262,1955,GDR,BUSCHNER Georg (GER),S,12,Siegmar WAETZLICH,Y1',False,True,False,0,False,Line Player
262,1955,AUS,RASIC Rale (YUG),S,7,Jimmy ROONEY,No Event,False,False,False,0,False,Line Player
262,1955,GDR,BUSCHNER Georg (GER),S,14,Juergen SPARWASSER,No Event,False,False,False,0,False,Line Player
262,1955,AUS,RASIC Rale (YUG),S,8,Jimmy MACKAY,No Event,False,False,False,0,False,Line Player
262,1955,GDR,BUSCHNER Georg (GER),S,15,Eberhard VOGEL,Y1',False,True,False,0,False,Line Player
262,1955,AUS,RASIC Rale (YUG),S,9,John WARREN,No Event,False,False,False,0,False,Line Player
262,1955,GDR,BUSCHNER Georg (GER),S,16,Harald IRMSCHER,No Event,False,False,False,0,False,Line Player
262,1955,AUS,RASIC Rale (YUG),S,12,Adrian ALSTON,No Event,False,False,False,0,False,Line Player
262,1955,GDR,BUSCHNER Georg (GER),S,18,Gerd KISCHE,Y1',False,True,False,0,False,Line Player
262,1955,AUS,RASIC Rale (YUG),S,20,Branko BULJEVIC,No Event,False,False,False,0,False,Line Player
262,1955,GDR,BUSCHNER Georg (GER),N,21,Wolfgang BLOCHWITZ,No Event,False,False,False,0,False,Goalkeeper
262,1955,AUS,RASIC Rale (YUG),N,21,Jimmy MILISAVLJEVIC,No Event,False,False,False,0,False,Goalkeeper
262,1955,GDR,BUSCHNER Georg (GER),N,22,Werner FRIESE,No Event,False,False,False,0,False,Goalkeeper
262,1955,AUS,RASIC Rale (YUG),N,22,Allan MAHER,No Event,False,False,False,0,False,Goalkeeper
262,1955,GDR,BUSCHNER Georg (GER),N,2,Lothar KURBJUWEIT,No Event,False,False,False,0,False,Line Player
262,1955,AUS,RASIC Rale (YUG),N,10,Gary MANUEL,No Event,False,False,False,0,False,Line Player
262,1955,GDR,BUSCHNER Georg (GER),N,5,Joachim FRITSCHE,No Event,False,False,False,0,False,Line Player
262,1955,AUS,RASIC Rale (YUG),N,11,Attila ABONYI,No Event,False,False,False,0,False,Line Player
262,1955,GDR,BUSCHNER Georg (GER),N,6,Ruediger SCHNUPHASE,No Event,False,False,False,0,False,Line Player
262,1955,AUS,RASIC Rale (YUG),N,13,Peter OLLERTON,No Event,False,False,False,0,False,Line Player
262,1955,GDR,BUSCHNER Georg (GER),N,9,Peter DUCKE,No Event,False,False,False,0,False,Line Player
262,1955,AUS,RASIC Rale (YUG),N,14,Max TOLSON,No Event,False,False,False,0,False,Line Player
262,1955,GDR,BUSCHNER Georg (GER),N,10,Hans-Juergen KREISCHE,No Event,False,False,False,0,False,Line Player
262,1955,AUS,RASIC Rale (YUG),N,15,Harry WILLIAMS,No Event,False,False,False,0,False,Line Player
262,1955,GDR,BUSCHNER Georg (GER),N,13,Reinhard LAUCK,No Event,False,False,False,0,False,Line Player
262,1955,AUS,RASIC Rale (YUG),N,16,Ivo RUDIC,No Event,False,False,False,0,False,Line Player
262,1955,GDR,BUSCHNER Georg (GER),N,17,Erich HAMANN,No Event,False,False,False,0,False,Line Player
262,1955,AUS,RASIC Rale (YUG),N,17,Dave HARDING,No Event,False,False,False,0,False,Line Player
262,1955,GDR,BUSCHNER Georg (GER),N,19,Wolfgang SEGUIN,No Event,False,False,False,0,False,Line Player
